pc11_state_id,pc11_district_id,pc11_subdistrict_id,pc11_urb_share,pc11_slum_pop,pc11_vd_area,pc11_td_area,pc11_tot_area,pc11_pop_dens,pc11r_pca_tot_p,pc11u_pca_tot_p,pc11_pca_tot_p,pc11r_pca_tot_m,pc11u_pca_tot_m,pc11_pca_tot_m,pc11r_pca_tot_f,pc11u_pca_tot_f,pc11_pca_tot_f,pc11r_pca_p_lit,pc11u_pca_p_lit,pc11_pca_p_lit,pc11r_pca_m_lit,pc11u_pca_m_lit,pc11_pca_m_lit,pc11r_pca_f_lit,pc11u_pca_f_lit,pc11_pca_f_lit,pc11r_pca_p_sc,pc11u_pca_p_sc,pc11_pca_p_sc,pc11r_pca_m_sc,pc11u_pca_m_sc,pc11_pca_m_sc,pc11r_pca_f_sc,pc11u_pca_f_sc,pc11_pca_f_sc,pc11r_pca_p_st,pc11u_pca_p_st,pc11_pca_p_st,pc11r_pca_m_st,pc11u_pca_m_st,pc11_pca_m_st,pc11r_pca_f_st,pc11u_pca_f_st,pc11_pca_f_st
28,535,04463,0,0,154.58,0,154.58,223.10777,34488,0,34488,17005,0,17005,17483,0,17483,16321,0,16321,9729,0,9729,6592,0,6592,6327,0,6327,3148,0,3148,3179,0,3179,883,0,883,443,0,443,440,0,440
28,535,04464,0,0,158.17,0,158.17,265.54971,42002,0,42002,20637,0,20637,21365,0,21365,21844,0,21844,12729,0,12729,9115,0,9115,9653,0,9653,4570,0,4570,5083,0,5083,351,0,351,154,0,154,197,0,197
28,535,04465,0,0,241.85,0,241.85001,222.55116,53824,0,53824,26783,0,26783,27041,0,27041,24874,0,24874,14946,0,14946,9928,0,9928,10944,0,10944,5478,0,5478,5466,0,5466,1078,0,1078,559,0,559,519,0,519
28,535,04466,.097630173,0,203.69,4.28,207.97,283.04562,53118,5747,58865,26127,2872,28999,26991,2875,29866,25238,3819,29057,15021,2174,17195,10217,1645,11862,9308,569,9877,4508,269,4777,4800,300,5100,4398,38,4436,2224,15,2239,2174,23,2197
28,535,04467,0,0,155.96,0,155.96001,288.49704,44994,0,44994,22098,0,22098,22896,0,22896,20343,0,20343,12347,0,12347,7996,0,7996,8202,0,8202,3968,0,3968,4234,0,4234,5522,0,5522,2821,0,2821,2701,0,2701
28,535,04468,0,0,163.97,0,163.97,219.00348,35910,0,35910,17509,0,17509,18401,0,18401,16773,0,16773,9958,0,9958,6815,0,6815,6124,0,6124,2971,0,2971,3153,0,3153,2719,0,2719,1342,0,1342,1377,0,1377
28,535,04469,0,0,157.3,0,157.3,240.80737,37879,0,37879,18639,0,18639,19240,0,19240,15931,0,15931,9657,0,9657,6274,0,6274,7532,0,7532,3624,0,3624,3908,0,3908,5939,0,5939,2970,0,2970,2969,0,2969
28,535,04470,0,0,134.74,0,134.74001,353.85184,47678,0,47678,23745,0,23745,23933,0,23933,22106,0,22106,13347,0,13347,8759,0,8759,10812,0,10812,5298,0,5298,5514,0,5514,2691,0,2691,1349,0,1349,1342,0,1342
28,535,04471,0,0,151.7,0,151.7,238.41135,36167,0,36167,18362,0,18362,17805,0,17805,16677,0,16677,10227,0,10227,6450,0,6450,8474,0,8474,4265,0,4265,4209,0,4209,2682,0,2682,1377,0,1377,1305,0,1305
28,535,04472,0,0,222.2,0,222.2,183.31233,40732,0,40732,20871,0,20871,19861,0,19861,19360,0,19360,11586,0,11586,7774,0,7774,8942,0,8942,4582,0,4582,4360,0,4360,281,0,281,161,0,161,120,0,120
28,535,04473,0,0,253.95,0,253.95,224.8868,57110,0,57110,28848,0,28848,28262,0,28262,28601,0,28601,16407,0,16407,12194,0,12194,15094,0,15094,7595,0,7595,7499,0,7499,696,0,696,366,0,366,330,0,330
28,535,04474,.48652413,34988,354.47,55.91,410.38,412.91241,87009,82442,169451,44007,41743,85750,43002,40699,83701,43043,53102,96145,25127,29033,54160,17916,24069,41985,17014,9147,26161,8390,4537,12927,8624,4610,13234,12852,1290,14142,6569,658,7227,6283,632,6915
28,535,04475,0,0,214.1,0,214.10001,283.22278,60638,0,60638,30462,0,30462,30176,0,30176,33613,0,33613,19036,0,19036,14577,0,14577,18086,0,18086,8892,0,8892,9194,0,9194,2431,0,2431,1261,0,1261,1170,0,1170
28,535,04476,0,0,210.66,0,210.66,211.63486,44583,0,44583,22731,0,22731,21852,0,21852,22463,0,22463,13368,0,13368,9095,0,9095,12946,0,12946,6518,0,6518,6428,0,6428,1138,0,1138,612,0,612,526,0,526
28,535,04477,0,0,208.99,0,208.99001,196.01416,40965,0,40965,20661,0,20661,20304,0,20304,21333,0,21333,12658,0,12658,8675,0,8675,9503,0,9503,4812,0,4812,4691,0,4691,401,0,401,216,0,216,185,0,185
28,535,04478,0,0,245.17,0,245.17,209.59334,51386,0,51386,25737,0,25737,25649,0,25649,24989,0,24989,14937,0,14937,10052,0,10052,11898,0,11898,5924,0,5924,5974,0,5974,3946,0,3946,2009,0,2009,1937,0,1937
28,535,04479,.29107907,0,169.53,6.82,176.35001,360.28351,45042,18494,63536,22017,9165,31182,23025,9329,32354,21518,12142,33660,12386,6670,19056,9132,5472,14604,11225,1516,12741,5281,683,5964,5944,833,6777,497,207,704,220,154,374,277,53,330
28,535,04480,0,0,241.26,0,241.25999,230.1169,55518,0,55518,27442,0,27442,28076,0,28076,25179,0,25179,15088,0,15088,10091,0,10091,8189,0,8189,3964,0,3964,4225,0,4225,11072,0,11072,5550,0,5550,5522,0,5522
28,535,04481,0,0,213.67,0,213.67,198.01096,42309,0,42309,20842,0,20842,21467,0,21467,19892,0,19892,11878,0,11878,8014,0,8014,8266,0,8266,4021,0,4021,4245,0,4245,2436,0,2436,1253,0,1253,1183,0,1183
28,535,04482,0,0,185.04,0,185.03999,327.38867,60580,0,60580,30333,0,30333,30247,0,30247,33737,0,33737,19554,0,19554,14183,0,14183,9643,0,9643,4685,0,4685,4958,0,4958,1195,0,1195,602,0,602,593,0,593
28,535,04483,.3230612,0,183.26,23.33,206.59,373.99683,52303,24961,77264,26111,12497,38608,26192,12464,38656,27053,16936,43989,15778,9410,25188,11275,7526,18801,11874,2177,14051,5900,1033,6933,5974,1144,7118,431,494,925,213,272,485,218,222,440
28,535,04484,0,0,224.73,0,224.73,209.5537,47093,0,47093,23266,0,23266,23827,0,23827,23664,0,23664,13854,0,13854,9810,0,9810,9183,0,9183,4566,0,4566,4617,0,4617,292,0,292,144,0,144,148,0,148
28,535,04485,0,0,169.83,0,169.83,262.17395,44525,0,44525,22540,0,22540,21985,0,21985,21890,0,21890,13138,0,13138,8752,0,8752,7652,0,7652,3824,0,3824,3828,0,3828,1069,0,1069,532,0,532,537,0,537
28,535,04486,0,0,188.09,0,188.09,234.33463,44076,0,44076,22168,0,22168,21908,0,21908,21740,0,21740,12773,0,12773,8967,0,8967,9087,0,9087,4500,0,4500,4587,0,4587,658,0,658,348,0,348,310,0,310
28,535,04487,0,0,182.85,0,182.85001,246.82526,45132,0,45132,22505,0,22505,22627,0,22627,22243,0,22243,13212,0,13212,9031,0,9031,7084,0,7084,3432,0,3432,3652,0,3652,5963,0,5963,2981,0,2981,2982,0,2982
28,535,04488,0,0,173.92,0,173.92,309.18814,53774,0,53774,27297,0,27297,26477,0,26477,29661,0,29661,17629,0,17629,12032,0,12032,7785,0,7785,3854,0,3854,3931,0,3931,8282,0,8282,4567,0,4567,3715,0,3715
28,535,04489,0,0,221.05,0,221.05,253.0423,55935,0,55935,28554,0,28554,27381,0,27381,28048,0,28048,17224,0,17224,10824,0,10824,11193,0,11193,5937,0,5937,5256,0,5256,2805,0,2805,1410,0,1410,1395,0,1395
28,535,04490,.5079661,18418,204.96,40.29,245.25,384.65646,46417,47920,94337,23318,24347,47665,23099,23573,46672,24379,32146,56525,14462,17953,32415,9917,14193,24110,11372,4303,15675,5630,2173,7803,5742,2130,7872,802,382,1184,424,213,637,378,169,547
28,535,04491,0,0,149.09,0,149.09,288.3158,42985,0,42985,21681,0,21681,21304,0,21304,23030,0,23030,13725,0,13725,9305,0,9305,10414,0,10414,5215,0,5215,5199,0,5199,3784,0,3784,1948,0,1948,1836,0,1836
28,535,04492,.61856794,27106,194.66,27.16,221.82001,696.8623,58961,95617,154578,29936,48867,78803,29025,46750,75775,31460,70818,102278,18795,38979,57774,12665,31839,44504,12009,12514,24523,5985,6429,12414,6024,6085,12109,4915,2288,7203,2556,1135,3691,2359,1153,3512
28,535,04493,.49460828,0,176.45,25.48,201.92999,481.74615,49164,48115,97279,25185,26307,51492,23979,21808,45787,26644,29724,56368,15805,18272,34077,10839,11452,22291,7773,4065,11838,3963,2099,6062,3810,1966,5776,1326,1203,2529,921,641,1562,405,562,967
28,535,04494,.71963239,15126.822265625,154.36,92.95999999999999,247.32001,643.66406,44632,114559,159191,22625,59109,81734,22007,55450,77457,24116,79392,103508,14149,44369,58518,9967,35023,44990,8905,12218,21123,4403,6216,10619,4502,6002,10504,879,1646,2525,472,856,1328,407,790,1197
28,535,04495,.915447,30030.283203125,50,9,59,1984.9153,9902,107208,117110,5147,54894,60041,4755,52314,57069,5169,78364,83533,3072,43012,46084,2097,35352,37449,1864,13900,15764,960,7053,8013,904,6847,7751,619,2175,2794,311,1129,1440,308,1046,1354
28,536,04496,1,82062.5625,0,0,0,,0,250932,250932,0,128314,128314,0,122618,122618,0,176579,176579,0,95225,95225,0,81354,81354,0,17595,17595,0,8934,8934,0,8661,8661,0,4138,4138,0,2146,2146,0,1992,1992
28,536,04497,1,19317.724609375,0,0,0,,0,59070,59070,0,29776,29776,0,29294,29294,0,46669,46669,0,24453,24453,0,22216,22216,0,3617,3617,0,1813,1813,0,1804,1804,0,2137,2137,0,1113,1113,0,1024,1024
28,536,04498,1,44270.19921875,0,0,0,,0,135370,135370,0,67905,67905,0,67465,67465,0,102707,102707,0,53881,53881,0,48826,48826,0,13758,13758,0,6701,6701,0,7057,7057,0,731,731,0,380,380,0,351,351
28,536,04499,1,69733,0,22.81,22.809999,9553.2666,0,217910,217910,0,113577,113577,0,104333,104333,0,166155,166155,0,90948,90948,0,75207,75207,0,28503,28503,0,14136,14136,0,14367,14367,0,2146,2146,0,1064,1064,0,1082,1082
28,536,04500,1,56426.59765625,0,0,0,,0,172542,172542,0,86152,86152,0,86390,86390,0,132725,132725,0,69591,69591,0,63134,63134,0,25655,25655,0,12713,12713,0,12942,12942,0,3017,3017,0,1490,1490,0,1527,1527
28,536,04501,1,111549.9765625,0,3.9,3.9000001,89195.125,0,347861,347861,0,176452,176452,0,171409,171409,0,267258,267258,0,141638,141638,0,125620,125620,0,29922,29922,0,15052,15052,0,14870,14870,0,3542,3542,0,1852,1852,0,1690,1690
28,536,04502,1,50218.23828125,0,0,0,,0,153558,153558,0,77740,77740,0,75818,75818,0,116512,116512,0,61932,61932,0,54580,54580,0,10241,10241,0,5075,5075,0,5166,5166,0,1879,1879,0,976,976,0,903,903
28,536,04503,1,35339.6328125,0,0,0,,0,108062,108062,0,54660,54660,0,53402,53402,0,86668,86668,0,45161,45161,0,41507,41507,0,7092,7092,0,3580,3580,0,3512,3512,0,626,626,0,307,307,0,319,319
28,536,04504,1,61932.4921875,0,0,0,,0,189378,189378,0,96916,96916,0,92462,92462,0,143402,143402,0,76516,76516,0,66886,66886,0,12266,12266,0,5992,5992,0,6274,6274,0,674,674,0,337,337,0,337,337
28,536,04505,1,88751.328125,0,190.28,190.28,1426.2402,0,271385,271385,0,139162,139162,0,132223,132223,0,204419,204419,0,109386,109386,0,95033,95033,0,18392,18392,0,9246,9246,0,9146,9146,0,3231,3231,0,1668,1668,0,1563,1563
28,536,04506,1,144622.625,0,0,0,,0,442229,442229,0,225928,225928,0,216301,216301,0,311509,311509,0,165448,165448,0,146061,146061,0,26920,26920,0,13609,13609,0,13311,13311,0,2888,2888,0,1508,1508,0,1380,1380
28,536,04507,1,69775.0234375,0,0,0,,0,213359,213359,0,109581,109581,0,103778,103778,0,152859,152859,0,82345,82345,0,70514,70514,0,8597,8597,0,4330,4330,0,4267,4267,0,948,948,0,517,517,0,431,431
28,536,04508,1,153102.21875,0,0,0,,0,468158,468158,0,242567,242567,0,225591,225591,0,322524,322524,0,173063,173063,0,149461,149461,0,7380,7380,0,3708,3708,0,3672,3672,0,10472,10472,0,5618,5618,0,4854,4854
28,536,04509,1,107983.375,0,0,0,,0,330193,330193,0,169933,169933,0,160260,160260,0,229192,229192,0,123141,123141,0,106051,106051,0,14109,14109,0,7187,7187,0,6922,6922,0,5766,5766,0,3033,3033,0,2733,2733
28,536,04510,1,77700.625,0,0,0,,0,237594,237594,0,122690,122690,0,114904,114904,0,173590,173590,0,91982,91982,0,81608,81608,0,3544,3544,0,1837,1837,0,1707,1707,0,933,933,0,479,479,0,454,454
28,536,04511,1,113061.8359375,0,0,0,,0,345722,345722,0,177222,177222,0,168500,168500,0,259387,259387,0,137978,137978,0,121409,121409,0,20336,20336,0,10400,10400,0,9936,9936,0,5809,5809,0,3068,3068,0,2741,2741
28,537,04512,0,0,234.44,0,234.44,217.92355,51090,0,51090,25714,0,25714,25376,0,25376,25874,0,25874,15292,0,15292,10582,0,10582,13811,0,13811,6794,0,6794,7017,0,7017,2329,0,2329,1258,0,1258,1071,0,1071
28,537,04513,0,0,165.69,0,165.69,261.09601,43261,0,43261,21651,0,21651,21610,0,21610,23379,0,23379,13672,0,13672,9707,0,9707,12464,0,12464,6181,0,6181,6283,0,6283,3137,0,3137,1622,0,1622,1515,0,1515
28,537,04514,0,0,151.4,0,151.39999,272.67505,41283,0,41283,20983,0,20983,20300,0,20300,23073,0,23073,13739,0,13739,9334,0,9334,11985,0,11985,6076,0,6076,5909,0,5909,187,0,187,89,0,89,98,0,98
28,537,04515,0,0,192.72,0,192.72,339.49771,65428,0,65428,33190,0,33190,32238,0,32238,36107,0,36107,21173,0,21173,14934,0,14934,14190,0,14190,7175,0,7175,7015,0,7015,2085,0,2085,1042,0,1042,1043,0,1043
28,537,04516,1,101157.25,0,0,0,,0,309320,309320,0,160556,160556,0,148764,148764,0,222201,222201,0,121408,121408,0,100793,100793,0,21953,21953,0,11308,11308,0,10645,10645,0,6649,6649,0,3518,3518,0,3131,3131
28,537,04517,1,185752.328125,0,0,0,,0,567996,567996,0,291558,291558,0,276438,276438,0,422132,422132,0,226315,226315,0,195817,195817,0,28948,28948,0,14774,14774,0,14174,14174,0,12371,12371,0,6408,6408,0,5963,5963
28,537,04518,.99711305,143124.828125,5.71,43.21,48.919998,10132.522,1431,494252,495683,718,254275,254993,713,239977,240690,715,349177,349892,411,191021,191432,304,158156,158460,322,35654,35976,160,18140,18300,162,17514,17676,0,8942,8942,0,4557,4557,0,4385,4385
28,537,04519,.38117206,0,167.38,15.98,183.36,509.51678,57814,35611,93425,29448,18017,47465,28366,17594,45960,34701,25007,59708,19927,13657,33584,14774,11350,26124,9331,4043,13374,4660,1971,6631,4671,2072,6743,3606,910,4516,1818,452,2270,1788,458,2246
28,537,04520,.38929307,563.4745483398438,224.21,24.19,248.39999,478.64334,72610,46285,118895,37839,23599,61438,34771,22686,57457,44125,30194,74319,25939,16525,42464,18186,13669,31855,13336,7547,20883,6682,3861,10543,6654,3686,10340,2374,1387,3761,1238,716,1954,1136,671,1807
28,537,04521,1,135250.5625,0,0,0,,0,413571,413571,0,208228,208228,0,205343,205343,0,321525,321525,0,169645,169645,0,151880,151880,0,50910,50910,0,25442,25442,0,25468,25468,0,6799,6799,0,3486,3486,0,3313,3313
28,537,04522,.84513336,39024.6171875,82.55,14.19,96.739998,1832.6235,27456,149832,177288,14024,75982,90006,13432,73850,87282,16227,113637,129864,9189,60606,69795,7038,53031,60069,3920,14846,18766,1992,7390,9382,1928,7456,9384,377,4060,4437,196,2077,2273,181,1983,2164
28,537,04523,.73183459,10149.41015625,91.83,32.67,124.5,1513.0924,50517,137863,188380,26522,70807,97329,23995,67056,91051,33744,100214,133958,19551,54673,74224,14193,45541,59734,7775,15787,23562,3998,8110,12108,3777,7677,11454,2450,3839,6289,1266,1979,3245,1184,1860,3044
28,537,04524,1,125853.0078125,0,0,0,,0,384835,384835,0,195649,195649,0,189186,189186,0,286290,286290,0,153729,153729,0,132561,132561,0,36769,36769,0,18631,18631,0,18138,18138,0,8129,8129,0,4174,4174,0,3955,3955
28,537,04525,.77287793,50544.61328125,164.35,21.53,185.88,1222.267,51601,175594,227195,26434,89934,116368,25167,85660,110827,31518,129915,161433,18121,70293,88414,13397,59622,73019,10160,17704,27864,5259,9051,14310,4901,8653,13554,818,6430,7248,464,3396,3860,354,3034,3388
28,537,04526,1,150721.109375,17.4,765.14,782.53998,701.56671,0,549004,549004,0,280607,280607,0,268397,268397,0,398897,398897,0,215186,215186,0,183711,183711,0,46084,46084,0,23423,23423,0,22661,22661,0,15785,15785,0,8430,8430,0,7355,7355
28,537,04527,.91994792,82776.140625,70.81999999999999,16.84,87.660004,3504.1636,24590,282585,307175,12487,144134,156621,12103,138451,150554,15961,183852,199813,8807,99249,108056,7154,84603,91757,5234,24797,30031,2644,12198,14842,2590,12599,15189,341,3702,4043,169,1934,2103,172,1768,1940
28,537,04528,0,0,198.14,0,198.14,283.66306,56205,0,56205,29032,0,29032,27173,0,27173,30852,0,30852,18102,0,18102,12750,0,12750,13784,0,13784,7269,0,7269,6515,0,6515,240,0,240,135,0,135,105,0,105
28,537,04529,0,0,286.2,0,286.20001,203.23549,58166,0,58166,29549,0,29549,28617,0,28617,32367,0,32367,19142,0,19142,13225,0,13225,12577,0,12577,6329,0,6329,6248,0,6248,377,0,377,186,0,186,191,0,191
28,537,04530,.6222105,31412,170.21,46.7,216.91,393.75778,32267,53143,85410,16302,26467,42769,15965,26676,42641,16084,37089,53173,9582,20045,29627,6502,17044,23546,8273,9688,17961,4135,4454,8589,4138,5234,9372,1897,2847,4744,918,1504,2422,979,1343,2322
28,537,04531,0,0,224.31,0,224.31,200.1694,44900,0,44900,22392,0,22392,22508,0,22508,22109,0,22109,12860,0,12860,9249,0,9249,8366,0,8366,4041,0,4041,4325,0,4325,5588,0,5588,2840,0,2840,2748,0,2748
28,537,04532,0,0,184.76,0,184.75999,179.47067,33159,0,33159,16533,0,16533,16626,0,16626,15848,0,15848,9374,0,9374,6474,0,6474,9713,0,9713,4785,0,4785,4928,0,4928,1218,0,1218,636,0,636,582,0,582
28,537,04533,0,0,213.3,0,213.3,243.28645,51893,0,51893,25725,0,25725,26168,0,26168,23748,0,23748,13943,0,13943,9805,0,9805,9755,0,9755,4795,0,4795,4960,0,4960,8902,0,8902,4487,0,4487,4415,0,4415
28,537,04534,.54821682,46616,223.92,5.8,229.72,517.04681,53661,65115,118776,26789,32595,59384,26872,32520,59392,27024,43480,70504,15624,23440,39064,11400,20040,31440,9881,3910,13791,4837,1881,6718,5044,2029,7073,2780,1028,3808,1370,428,1798,1410,600,2010
28,537,04535,.15405628,0,199.66,9.4,209.06,208.3708,36851,6711,43562,18210,3393,21603,18641,3318,21959,17202,3819,21021,10312,2177,12489,6890,1642,8532,6214,844,7058,3059,420,3479,3155,424,3579,7105,881,7986,3581,446,4027,3524,435,3959
28,537,04536,0,0,218.58,0,218.58,207.22389,45295,0,45295,22128,0,22128,23167,0,23167,21550,0,21550,12140,0,12140,9410,0,9410,8837,0,8837,4252,0,4252,4585,0,4585,3666,0,3666,1773,0,1773,1893,0,1893
28,537,04537,0,0,168.22,0,168.22,286.67221,48224,0,48224,24168,0,24168,24056,0,24056,21211,0,21211,12762,0,12762,8449,0,8449,8361,0,8361,4126,0,4126,4235,0,4235,8479,0,8479,4319,0,4319,4160,0,4160
28,537,04538,0,0,241.13,0,241.13,291.90479,70387,0,70387,35062,0,35062,35325,0,35325,33076,0,33076,19447,0,19447,13629,0,13629,10327,0,10327,4972,0,4972,5355,0,5355,12618,0,12618,6412,0,6412,6206,0,6206
