pc11_state_id,pc11_district_id,pc11r_pca_tot_p,pc11u_pca_tot_p,pc11_pca_tot_p,pc11r_ag_main_share,pc11u_ag_main_share,pc11_ag_main_share,pc11r_pca_main_al_p,pc11r_pca_marg_al_p,pc11u_pca_main_al_p,pc11_pca_main_al_p,pc11r_pdensity,pc11u_pdensity,pc11_pdensity,pc11r_hl_dw_loc_inprem_no,pc11r_hl_dw_loc_nearprem_no,pc11r_hl_dw_loc_far_no,pc11u_hl_dw_loc_inprem_no,pc11u_hl_dw_loc_nearprem_no,pc11u_hl_dw_loc_far_no,pc11_tot_all_hosp,pc11_tot_all_hosp_doc_tot,pc11_tot_all_hosp_pmed_tot,pc11_tot_disp,pc11_tot_ch_cntr,pc11_tot_ph_cntr,pc11_tot_phs_cntr,pc11_tot_mcw_cntr,pc11_tot_tb_cln,pc11_tot_mh_cln,pc11_tot_fwc_cntr,pc11_tot_nh,pc11_tot_mh,pc11r_hl_dw_loc_inprem_sh,pc11r_hl_dw_loc_nearprem_sh,pc11r_hl_dw_loc_far_sh,pc11u_hl_dw_loc_inprem_sh,pc11u_hl_dw_loc_nearprem_sh,pc11u_hl_dw_loc_far_sh,pc11r_pca_tot_m,pc11r_pca_tot_f,pc11r_pca_p_06,pc11r_pca_m_06,pc11r_pca_f_06,pc11r_pca_p_sc,pc11r_pca_m_sc,pc11r_pca_f_sc,pc11r_pca_p_st,pc11r_pca_m_st,pc11r_pca_f_st,pc11r_pca_p_lit,pc11r_pca_m_lit,pc11r_pca_f_lit,pc11r_pca_p_ill,pc11r_pca_m_ill,pc11r_pca_f_ill,pc11r_pca_tot_work_p,pc11r_pca_tot_work_m,pc11r_pca_tot_work_f,pc11r_pca_mainwork_m,pc11r_pca_mainwork_f,pc11r_pca_main_cl_p,pc11r_pca_main_cl_m,pc11r_pca_main_cl_f,pc11r_pca_main_al_m,pc11r_pca_main_al_f,pc11r_pca_main_hh_p,pc11r_pca_main_hh_m,pc11r_pca_main_hh_f,pc11r_pca_main_ot_p,pc11r_pca_main_ot_m,pc11r_pca_main_ot_f,pc11r_pca_margwork_p,pc11r_pca_margwork_m,pc11r_pca_margwork_f,pc11r_pca_marg_cl_p,pc11r_pca_marg_cl_m,pc11r_pca_marg_cl_f,pc11r_pca_marg_al_m,pc11r_pca_marg_al_f,pc11r_pca_marg_hh_p,pc11r_pca_marg_hh_m,pc11r_pca_marg_hh_f,pc11r_pca_marg_ot_p,pc11r_pca_marg_ot_m,pc11r_pca_marg_ot_f,pc11r_pca_margwork36_p,pc11r_pca_margwork36_m,pc11r_pca_margwork36_f,pc11r_pca_marg_cl36_p,pc11r_pca_marg_cl36_m,pc11r_pca_marg_cl36_f,pc11r_pca_marg_al36_p,pc11r_pca_marg_al36_m,pc11r_pca_marg_al36_f,pc11r_pca_marg_hh36_p,pc11r_pca_marg_hh36_m,pc11r_pca_marg_hh36_f,pc11r_pca_marg_ot36_p,pc11r_pca_marg_ot36_m,pc11r_pca_marg_ot36_f,pc11r_pca_margwork03_p,pc11r_pca_margwork03_m,pc11r_pca_margwork03_f,pc11r_pca_marg_cl03_p,pc11r_pca_marg_cl03_m,pc11r_pca_marg_cl03_f,pc11r_pca_marg_al03_p,pc11r_pca_marg_al03_m,pc11r_pca_marg_al03_f,pc11r_pca_marg_hh03_p,pc11r_pca_marg_hh03_m,pc11r_pca_marg_hh03_f,pc11r_pca_marg_ot03_p,pc11r_pca_marg_ot03_m,pc11r_pca_marg_ot03_f,pc11r_pca_non_work_p,pc11r_pca_non_work_m,pc11r_pca_non_work_f,pc11r_pca_sex_2011,pc11u_pca_main_cl_p,pc11_slum_tot_p,pc11_pca_main_cl_p,pc11_urb_share,pc11r_pca_no_hh,pc11u_pca_no_hh,pc11_pca_no_hh,pc11_vd_area,pc11_td_area,pc11_area,pc11r_pca_mainwork_p,pc11u_pca_mainwork_p,pc11_pca_mainwork_p
09,155,3551039,541806,4092845,.74309367,.030669028,.7737627,212065,170186,16873,228938,620.10211,5201.6704,701.94757,30122302.89466858,24982300.90348053,8757060.196540833,6973772.9375,1711642.0546875,499687.9013671875,57,125,440,57,18,33,16,15,35,25,14,0,0,47.167286,39.118767,13.712324,75.954613,18.642292,5.4423342,1906147,1644892,580096,305625,274471,1209207,650259,558948,300,154,146,1883588,1182280,701308,1667451,723867,943584,1157094,953746,203348,752500,89202,508640,474352,34288,188378,23687,25646,17608,8038,95351,72162,23189,315392,201246,114146,73718,42680,31038,120170,50016,18908,8153,10755,52580,30243,22337,252473,166329,86144,56393,34397,21996,138765,100298,38467,13836,6229,7607,43479,25405,18074,62919,34917,28002,17325,8283,9042,31421,19872,11549,5072,1924,3148,9101,4838,4263,2393945,952401,1441544,1640828,12872,117314,521512,.13237882,638627,91815,730442,5726.539185903966,104.16,5830.6992,841702,128169,969871
09,156,2576721,531646,3108367,.66179115,.026949547,.68874067,147140,167563,9815,156955,611.35748,5986.3306,722.27747,15110553.78368378,26260984.80992126,7730252.383104324,6797300.10546875,2266600.77734375,678742.7093505859,24,95,359,25,12,35,15,37,22,10,18,0,0,30.768415,53.473148,15.740497,69.768135,23.264606,6.9666796,1351897,1224824,370948,192874,178074,873572,455745,417827,2415,1290,1125,1423118,858153,564965,1153603,493744,659859,960503,711552,248951,536035,102475,357033,309996,47037,117903,29237,21750,15641,6109,112587,92495,20092,321993,175517,146476,80529,38268,42261,95071,72492,17119,7319,9800,56782,34859,21923,259658,146122,113536,62833,31325,31508,136017,79533,56484,12906,5624,7282,47902,29640,18262,62335,29395,32940,17696,6943,10753,31546,15538,16008,4213,1695,2518,8880,5219,3661,1616218,640345,975873,1550830,10716,161420,367749,.17103708,491106,97427,588533,4214.753491293639,88.80999999999999,4303.5635,638510,123321,761831
09,157,1550842,3038996,4589838,.17978625,.027594736,.20738098,84209,87624,18299,102508,741.22992,6456.2373,1790.8333,6522698.268585205,17178707.08898926,4617021.203521729,46448774.05078125,8041693.486328125,3262061.8515625,83,181,308,366,3,20,53,38,11,11,19,239,0,23.032696,60.660774,16.303444,80.429382,13.924769,5.6484942,813752,737090,222592,115432,107160,597272,314172,283100,1008,518,490,900857,533656,367201,649985,280096,369889,522160,406161,115999,281170,55183,122956,106108,16848,67461,16748,19073,14353,4720,110115,93248,16867,185807,124991,60816,32924,20362,12562,60363,27261,13573,7713,5860,51686,36553,15133,145777,99839,45938,25364,16215,9149,68273,48461,19812,10229,5878,4351,41911,29285,12626,40030,25152,14878,7560,4147,3413,19351,11902,7449,3344,1835,1509,9775,7268,2507,1028682,407591,621091,730924,13498,364941,136454,.66211402,283193,577510,860703,2092.255041137338,470.707,2562.9622,336353,815932,1152285
09,158,3097564,307995,3405559,.63084286,.010654877,.64149773,169522,329401,4169,173691,700.20984,4026.6047,756.74792,14130221.61759186,32769467.96820831,9677816.596382141,3361245.9296875,1606690.875,425163.29296875,29,96,246,42,9,28,49,74,9,32,76,31,0,24.974939,57.91951,17.105385,62.324932,29.791601,7.8834677,1592449,1505115,447627,232224,215403,984420,502718,481702,1425,705,720,1750026,1046389,703637,1347538,546060,801478,1109067,789984,319083,459695,113041,237289,202799,34490,126621,42901,27016,18879,8137,138909,111396,27513,536331,330289,206042,76354,47593,28761,198467,130934,25443,13313,12130,105133,70916,34217,409375,258319,151056,59399,37862,21537,249530,155561,93969,18404,9732,8672,82042,55164,26878,126956,71970,54986,16955,9731,7224,79871,42906,36965,7039,3581,3458,23091,15752,7339,1988497,802465,1186032,1642763,2702,97413,239991,.090438895,565776,53931,619707,4423.765238627791,76.48999999999999,4500.2554,572736,72133,644869
09,159,1469019,416185,1885204,.63167018,.03254994,.66422015,88423,35303,8375,96798,756.02197,8606.8662,946.65112,7458637.620117188,13144612.39104462,3607733.690109253,3642752.889160156,2983950.6875,580322.4038085938,30,216,155,24,4,24,4,23,2,22,28,0,0,30.805668,54.289883,14.900663,50.576229,41.429375,8.0572357,785301,683718,248167,131050,117117,256428,137656,118772,155,78,77,827275,504652,322623,641744,280649,361095,465089,385507,79582,331534,38499,211422,201264,10158,81801,6622,16822,7212,9610,53366,41257,12109,95056,53973,41083,25990,12630,13360,26599,8704,13635,3303,10332,20128,11441,8687,78596,46599,31997,20323,10084,10239,30337,23791,6546,10715,2661,8054,17221,10063,7158,16460,7374,9086,5667,2546,3121,4966,2808,2158,2920,642,2278,2907,1378,1529,1003930,399794,604136,753979,7076,118415,218498,.22076391,242119,72025,314144,1943.090289548039,48.355,1991.4453,370033,104653,474686
09,160,1375775,280841,1656616,.68059576,.041417379,.72201312,72758,43144,9779,82537,687.83875,3785.7354,798.62866,4645005.819900513,13158089.74563599,5571524.10521698,2636624.29296875,1615745.2734375,467451.5087890625,9,39,152,12,10,22,36,11,1,2,0,5,0,19.872023,56.292255,23.835806,55.881996,34.244949,9.9074116,734245,641530,217006,114233,102773,277813,149428,128385,14,9,5,846493,506915,339578,529282,227330,301952,435348,361050,74298,306348,40243,212430,201632,10798,67409,5349,20464,6815,13649,40939,30492,10447,88757,54702,34055,18961,10156,8805,32902,10242,11227,2310,8917,15425,9334,6091,71426,45690,25736,13967,8024,5943,35377,27851,7526,9098,1835,7263,12984,7980,5004,17331,9012,8319,4994,2132,2862,7767,5051,2716,2129,475,1654,2441,1354,1087,940427,373195,567232,600034,7576,77218,220006,.16952692,233746,47182,280928,2000.141758024693,74.184,2074.3257,346591,72436,419027
09,161,1215511,366299,1581810,.6101613,.027536865,.63769817,78929,70122,5346,84275,539.07587,7245.6978,686.14471,4726113.694389343,12454037.96917725,4174094.099449158,4679689.5390625,1427284.859375,290426.701171875,14,71,32,10,6,23,29,16,7,7,15,0,1,22.131388,58.319618,19.546398,73.14415,22.308645,4.5394068,652740,562771,182914,97517,85397,328659,177031,151628,72,39,33,798203,477378,320825,417308,175362,241946,400394,323246,77148,248424,30271,141698,132430,9268,70522,8407,6984,4593,2391,51084,40879,10205,121699,74822,46877,23958,11649,12309,47367,22755,5392,2158,3234,22227,13648,8579,97827,62979,34848,17145,8933,8212,58209,40771,17438,3879,1672,2207,18594,11603,6991,23872,11843,12029,6813,2716,4097,11913,6596,5317,1513,486,1027,3633,2045,1588,815117,329494,485623,591318,4611,67305,146309,.23156953,213548,63979,277527,2254.805120103061,50.554,2305.3591,278695,82893,361588
09,162,1145323,234222,1379545,.68324119,.037286513,.72052771,84331,57836,5582,89913,591.44922,3696.1023,689.82813,5770328.794685364,11128187.08896637,3717872.704055786,2866523.734375,1099476.830078125,237438.50390625,31,101,221,25,1,14,53,70,16,16,70,0,0,27.989023,53.977352,18.033569,68.196983,26.157467,5.6488595,616494,528829,170402,89856,80546,350574,189533,161041,76,49,27,755923,449437,306486,389400,167057,222343,374577,306420,68157,243504,27581,138215,130164,8051,73512,10819,5382,3900,1482,43157,35928,7229,103492,62916,40576,21165,9850,11315,38130,19706,4536,1835,2701,19955,13101,6854,84257,52771,31486,16254,7661,8593,47791,32678,15113,3336,1403,1933,16876,11029,5847,19235,10145,9090,4911,2189,2722,10045,5452,4593,1200,432,768,3079,2072,1007,770746,310074,460672,657821,6563,4490,144778,.16978207,206164,42033,248197,1936.468802865595,63.37,1999.8387,271085,54636,325721
09,163,1622761,173423,1796184,.70686346,.026597511,.73346096,126882,97324,6665,133547,526.31433,2144.6785,567.67316,6552366.210601807,15900463.90189362,7430828.804653168,2069408.921875,785681.50390625,243875.8999023438,19,28,134,20,8,20,94,34,5,7,36,0,0,21.926516,53.208527,24.866159,66.789597,25.357653,7.871027,871508,751253,229678,120932,108746,431972,232978,198994,761,377,384,1049386,625151,424235,573375,246357,327018,575559,448661,126898,348249,58001,190253,171721,18532,103923,22959,10509,7407,3102,78606,65198,13408,169309,100412,68897,29051,13953,15098,59788,37536,7231,3467,3764,35703,23204,12499,135898,83205,52693,22243,11082,11161,79140,50254,28886,5655,2729,2926,28860,19140,9720,33411,17207,16204,6808,2871,3937,18184,9534,8650,1576,738,838,6843,4064,2779,1047202,422847,624355,833679,5268,4524,195521,.0965508,298833,30984,329817,3083.254392374307,80.86199999999999,3164.1165,406250,42401,448651
09,164,1565623,3015645,4581268,.24767119,.024692353,.27236354,142084,88042,18120,160204,606.38428,9367.9756,1577.6755,5583934.808334351,17780435.41638184,5974423.703117371,38691908.328125,14490113.70898438,3602540.203125,75,403,2160,46,10,32,9,38,6,2,35,4,1,19.033373,60.606304,20.364391,67.885063,25.422947,6.3206673,837260,728363,214077,113604,100473,437722,235029,202693,485,269,216,1010152,594367,415785,555471,242893,312578,562869,443981,118888,352104,60561,162345,146896,15449,116218,25866,11459,8331,3128,96777,80659,16118,150204,91877,58327,19605,9680,9925,53342,34700,7666,3450,4216,34891,25405,9486,120739,75693,45046,15362,7813,7549,71433,44753,26680,5534,2491,3043,28410,20636,7774,29465,16184,13281,4243,1867,2376,16609,8589,8020,2132,959,1173,6481,4769,1712,1002754,393279,609475,782619,12231,441204,174576,.65825552,293376,569962,863338,2581.898963965476,321.91,2903.8088,412665,816501,1229166
09,165,1271074,418900,1689974,.65198946,.044540837,.69653028,117065,109249,8201,125266,309.18875,5898.3384,404.10501,5751926.399246216,12183686.69369507,3721833.59262085,5127492.0234375,1471868.69140625,577734.5029296875,37,163,395,31,3,22,84,68,11,16,24,0,1,26.559202,56.2575,17.18536,71.445381,20.508705,8.0500298,683656,587418,180671,96001,84670,375126,202852,172274,599,309,290,789966,489075,300891,481108,194581,286527,494424,363029,131395,275495,49418,156944,142789,14155,94563,22502,9506,5765,3741,41398,32378,9020,169511,87534,81977,28301,12149,16152,57137,52112,8444,3086,5358,23517,15162,8355,136505,73300,63205,21454,9992,11462,89566,48429,41137,6304,2283,4021,19181,12596,6585,33006,14234,18772,6847,2157,4690,19683,8708,10975,2140,803,1337,4336,2566,1770,776650,320627,456023,805247,10518,7893,167462,.24787363,216570,71768,288338,4110.996928788722,71.02,4182.0171,324913,95353,420266
09,166,1165119,833484,1998603,.51046622,.054901339,.56536752,109872,106932,16917,126789,265.5282,3344.8938,431.00177,4352033.50932312,11709697.99462128,5523030.61214447,9779562.099609375,3850164.23828125,1563111.104980469,30,127,837,82,7,28,67,25,4,29,30,1,2,20.162958,54.250996,25.588184,64.366325,25.340698,10.287957,615629,549490,163631,87663,75968,374245,197846,176399,1969,1046,923,702993,439201,263792,462126,176428,285698,528443,336478,191965,260649,84728,176010,144910,31100,71996,37876,12128,6889,5239,47367,36854,10513,183066,75829,107237,36775,13024,23751,44041,62891,13806,4527,9279,25553,14237,11316,154879,65371,89508,31553,11024,20529,91370,38757,52613,10529,3521,7008,21427,12069,9358,28187,10458,17729,5222,2000,3222,15562,5284,10278,3277,1006,2271,4126,2168,1958,636676,279151,357525,662647,13830,136987,189840,.41703328,215843,151936,367779,4387.929616115987,249.181,4637.1108,345377,214664,560041
09,167,1046214,175378,1221592,.76169151,.017384948,.77907646,56346,68979,2929,59275,227.01936,4250.5576,262.72272,1948765.699344635,10756467.46986389,6248437.110601425,1848217.029296875,1007945.208984375,396613.517578125,18,51,64,19,5,20,59,19,10,1,21,0,2,10.281391,56.749485,32.965801,56.779118,30.965107,12.184373,549478,496736,189277,98790,90487,215108,113012,102096,69775,35886,33889,517428,327392,190036,528786,222086,306700,446189,281259,164930,240999,71572,215603,173740,41863,35813,20533,6622,4576,2046,34000,26870,7130,133618,40260,93358,48199,10837,37362,21281,47698,4535,1474,3061,11905,6668,5237,111987,32885,79102,39696,8293,31403,59395,18138,41257,3531,1131,2400,9365,5323,4042,21631,7375,14256,8503,2544,5959,9584,3143,6441,1004,343,661,2540,1345,1195,600025,268219,331806,625647,3278,7445,218881,.14356512,189543,32551,222094,4608.479088693857,41.26,4649.7388,312571,44462,357033
09,168,894437,209848,1104285,.64436674,.042779166,.68714595,83357,86868,6233,89590,253.2787,6687.3169,309.94745,2227682.694297791,10809338.93539429,3632907.697288513,2487029.0546875,889135.70703125,440135.185546875,22,87,181,12,20,50,36,33,3,0,24,0,0,13.363423,64.843063,21.793087,65.168594,23.29837,11.533034,481373,413064,128232,67808,60424,198693,107472,91221,45,24,21,511783,324610,187173,382654,156763,225891,376254,254864,121390,189723,49354,103751,89407,14344,59651,23706,7232,5022,2210,44737,35643,9094,137177,65141,72036,19529,7087,12442,40756,46112,7819,3260,4559,22961,14038,8923,114313,56025,58288,15923,5771,10152,73984,36105,37879,5635,2432,3203,18771,11717,7054,22864,9116,13748,3606,1316,2290,12884,4651,8233,2184,828,1356,4190,2321,1869,518183,226509,291674,424401,6189,2914,109940,.19003065,166700,38163,204863,3531.433835506439,31.38,3562.8137,239077,51298,290375
09,169,690577,185381,875958,.64337361,.039964475,.68333811,61238,60107,5444,66682,228.3289,6642.0996,286.97412,873132.5027885437,7965812.012336731,3629304.796316147,1091149.0546875,1433042.75,851778.7265625,12,56,100,8,3,14,31,27,0,1,21,0,0,7.0030999,63.891079,29.109425,32.323639,42.451721,25.232655,368009,322568,103678,54799,48879,188781,100318,88463,250,143,107,369716,232584,137132,320861,135425,185436,293713,191171,102542,147487,47734,92343,76633,15710,40128,21110,5454,3588,1866,36186,27138,9048,98492,43684,54808,17207,6056,11151,25982,34125,4690,1878,2812,16488,9768,6720,81962,36603,45359,13877,4932,8945,51648,22335,29313,3376,1378,1998,13061,7958,5103,16530,7081,9449,3330,1124,2206,8459,3647,4812,1314,500,814,3427,1810,1617,396864,176838,220026,376306,4096,19948,96439,.2116323,124678,33757,158435,3024.483588695526,27.91,3052.3936,195221,43491,238712
09,170,1523655,275755,1799410,.71117187,.02849563,.73966748,148518,114400,6777,155295,357.25003,5650.7173,417.13321,3599988.216270447,17195076.09260559,6226137.587478638,3132353.1328125,1334006.44921875,504629.701171875,66,170,256,17,7,43,7,35,4,3,12,7,2,13.321202,63.627731,23.038864,63.002396,26.831459,10.149839,819243,704412,259407,136351,123056,344057,184929,159128,61,27,34,811134,519162,291972,712521,300081,412440,615905,414809,201096,324923,89265,195143,162282,32861,105249,43269,7762,5788,1974,62765,51604,11161,201717,89886,111831,48387,15341,33046,49383,65017,6790,2964,3826,32140,22198,9942,168054,76166,91888,39471,11986,27485,96171,42499,53672,4947,2442,2505,27465,19239,8226,33663,13720,19943,8916,3355,5561,18229,6884,11345,1843,522,1321,4675,2959,1716,907750,404434,503316,568190,6993,48533,202136,.15324746,270245,49718,319963,4264.954155929387,48.8,4313.7539,414188,69044,483232
09,171,895398,96332,991730,.76618642,.013322057,.77950847,87646,60107,1864,89510,304.93195,3348.3489,334.4613,1721905.008537292,9312200.196311951,4094136.90486145,927965.90625,490566.8984375,276644.494140625,10,57,99,4,5,25,5,36,2,2,29,0,0,11.382389,61.55687,27.063663,54.734333,28.935171,16.317358,476794,418604,162065,84842,77223,246900,131064,115836,361,193,168,467692,293502,174190,427706,183292,244414,366770,231725,135045,188549,70913,128889,98860,30029,57308,30338,7123,4343,2780,35804,28038,7766,107308,43176,64132,29024,8444,20580,24316,35791,4343,1700,2643,13834,8716,5118,88728,36035,52693,23675,6344,17331,50616,21253,29363,3475,1366,2109,10962,7072,3890,18580,7141,11439,5349,2100,3249,9491,3063,6428,868,334,534,2872,1644,1228,528628,245069,283559,493382,1901,581,130790,.097135305,151278,16954,168232,2936.386267840862,28.77,2965.1563,259462,23152,282614
09,172,2310740,321993,2632733,.68081015,.019404437,.70021456,198028,214046,6908,204936,598.76129,3700.6436,667.15472,5181665.909088135,25167232.65690613,11107194.49475861,3755240.19921875,1471542.8203125,535109.3994140625,24,54,134,12,3,34,11,40,8,5,26,1,3,12.498652,60.705666,26.791567,65.127304,25.521034,9.280427,1215690,1095050,349925,183275,166650,604239,317963,286276,304,167,137,1298742,790476,508266,1011998,425214,586784,964814,632566,332248,455639,139071,258221,211728,46493,138583,59445,22724,14116,8608,115737,91212,24525,370104,176927,193177,63530,24059,39471,100279,113767,23225,8826,14399,69303,43763,25540,296365,145419,150946,49661,18861,30800,173318,83851,89467,17404,6703,10701,55982,36004,19978,73739,31508,42231,13869,5198,8671,40728,16428,24300,5821,2123,3698,13321,7759,5562,1345926,583124,762802,1224436,6096,2524,264317,.1223037,414578,57660,472238,3859.200640572235,87.00999999999999,3946.2107,594710,75446,670156
09,173,3033899,175242,3209141,.59526086,.010692335,.60595322,125250,255862,3024,128274,834.29852,3660.7896,871.02264,13800398.60235786,28299971.68724823,8412322.793281555,1751376.404296875,839552.611328125,250891.0048828125,30,78,127,56,49,72,63,90,9,37,77,1,0,27.320543,56.025238,16.653811,61.63129,29.544027,8.8289051,1515583,1518316,431556,225102,206454,691199,341905,349294,453,235,218,1809634,1053356,756278,1224265,462227,762038,1013388,663764,349624,389344,127054,203937,158173,45764,84432,40818,31959,22472,9487,155252,124267,30985,496990,274420,222570,98258,51746,46512,133566,122296,30854,15994,14860,112016,73114,38902,367534,211647,155887,69879,38837,31042,187235,102264,84971,20425,11240,9185,89995,59306,30689,129456,62773,66683,28379,12909,15470,68627,31302,37325,10429,4754,5675,22021,13808,8213,2020511,851819,1168692,2222945,2889,5463,206826,.054607138,505129,28417,533546,3636.467053774744,47.87,3684.3372,516398,36615,553013
09,174,1475140,124456,1599596,.69580698,.02449243,.72029942,180184,129824,6730,186914,890.8587,2176.946,933.77997,2478964.504993439,16328432.87774658,6812277.403129578,919607.89453125,927327.38671875,317821.796875,12,51,135,10,4,21,4,14,5,5,11,1,0,9.675971,63.733646,26.589893,42.47023,42.82674,14.677957,773335,701805,253815,131928,121887,532594,279256,253338,101,49,52,739042,464180,274862,736098,309155,426943,598098,372384,225714,268545,116627,108793,82683,26110,115097,65087,14678,8401,6277,81517,62364,19153,212926,103839,109087,28544,12312,16232,59014,70810,12368,5647,6721,42190,26866,15324,169746,84761,84985,22204,9777,12427,102256,47539,54717,9826,4592,5234,35460,22853,12607,43180,19078,24102,6340,2535,3805,27568,11475,16093,2542,1055,1487,6730,4013,2717,877042,400951,476091,665876,3442,0,112235,.077804647,256198,21653,277851,1655.86306572333,57.17,1713.0331,385172,30140,415312
09,175,4481518,1472873,5954391,.43048358,.014292798,.44477639,223280,297228,11526,234806,877.7345,7969.7471,1125.4689,16660094.49599457,36815443.10412216,18620591.99316406,20840778.03125,3441787.13671875,1288991.909667969,32,137,214,57,19,53,20,45,7,23,27,4,1,23.106575,51.060863,25.82567,81.497787,13.459097,5.0405984,2340959,2140559,722406,380936,341470,1108075,579398,528677,4861,2557,2304,2584919,1587083,997836,1896599,753876,1142723,1620347,1049906,570441,691121,243597,330637,252528,78109,145984,77296,76288,44202,32086,304513,248407,56106,685629,358785,326844,133668,63758,69910,145899,151329,65562,27731,37831,189171,121397,67774,538031,286897,251134,104192,50762,53430,233399,117158,116241,48995,20846,28149,151445,98131,53314,147598,71888,75710,29476,12996,16480,63829,28741,35088,16567,6885,9682,37726,23266,14460,2861171,1291053,1570118,2600488,6865,119089,337502,.24735913,721011,255722,976733,5105.778603583574,184.808,5290.5869,934718,352014,1286732
09,176,2929896,330803,3260699,.71188211,.02124311,.73312527,215596,188903,10574,226170,786.33307,5155.8853,860.3009,22800873.20114899,23420950.96069336,6202576.607452393,4234465.26171875,932506,313172.400390625,27,117,264,37,15,43,71,65,10,2,32,13,1,43.491951,44.674732,11.831221,77.267036,17.015602,5.7145119,1533455,1396441,475080,245768,229312,833812,436762,397050,508,280,228,1493624,899301,594323,1436272,634154,802118,1088855,786669,302186,608862,144830,378323,325747,52576,161522,54074,43427,28733,14694,116346,92860,23486,335163,177807,157356,72190,33496,38694,103830,85073,22968,10252,12716,51102,30229,20873,269103,145893,123210,54918,26070,28848,152351,85585,66766,18211,8261,9950,43623,25977,17646,66060,31914,34146,17272,7426,9846,36552,18245,18307,4757,1991,2766,7479,4252,3227,1841041,746786,1094255,1647242,7149,19922,385472,.10145156,524255,54803,579058,3726.024115256965,64.16027,3790.1843,753692,80602,834294
09,177,2130743,340253,2470996,.58976918,.012553894,.60232311,101813,163164,3965,105778,850.4812,4550.6621,957.71027,18583933.30389404,14740410.40866852,3245397.297943115,4755572.765625,827639.7905273438,183379.2994384766,23,126,307,45,7,8,6,75,6,2,37,2,0,50.815899,40.306171,8.8742132,82.47039,14.352798,3.180135,1079257,1051486,321675,166286,155389,519511,262829,256682,721,359,362,1209329,703072,506257,921414,376185,545229,724936,510994,213942,335020,81268,191054,162349,28705,76489,25324,19886,13513,6373,103535,82669,20866,308648,175974,132674,66482,34144,32338,92773,70391,16317,7891,8426,62685,41166,21519,235410,137342,98068,48874,26138,22736,125542,72824,52718,11459,5784,5675,49535,32596,16939,73238,38632,34606,17608,8006,9602,37622,19949,17673,4858,2107,2751,13150,8570,4580,1405807,568263,837544,1210224,2269,41055,193323,.13769872,365711,57664,423375,2505.338098064065,74.77,2580.1082,416288,80291,496579
09,178,2117158,280730,2397888,.59241086,.018902579,.6113134,104731,184853,5033,109764,937.84137,3021.2532,1020.2049,14538307.96890879,14792599.59558868,3171861.892910004,3179159.734375,935893.994140625,255820.3015136719,12,66.14285714924335,143,11,7,20,40,32,1,3,56,18,0,44.728439,45.510792,9.7585239,72.761307,21.419769,5.8549495,1067762,1049396,302151,156453,145698,562930,283815,279115,690,376,314,1299666,743063,556603,817492,324699,492793,702712,479216,223496,297112,83350,156521,131815,24706,75133,29598,23677,16656,7021,95533,73508,22025,322250,182104,140146,53147,30253,22894,104450,80403,20850,10018,10832,63400,37383,26017,246841,143788,103053,41123,24294,16829,139555,81812,57743,14775,7359,7416,51388,30323,21065,75409,38316,37093,12024,5959,6065,45298,22638,22660,6075,2659,3416,12012,7060,4952,1414446,588546,825900,1632367,3303,107121,159824,.11707386,325035,43693,368728,2257.479926016182,92.91840000000001,2350.3984,380462,60536,440998
