lgd_state_id,lgd_district_id,pc11r_pca_tot_p,pc11u_pca_tot_p,pc11_pca_tot_p,pc11r_ag_main_share,pc11u_ag_main_share,pc11_ag_main_share,pc11r_pca_main_al_p,pc11r_pca_marg_al_p,pc11u_pca_main_al_p,pc11_pca_main_al_p,pc11r_pdensity,pc11u_pdensity,pc11_pdensity,pc11r_pca_tot_work_p,pc11r_pca_main_cl_p,pc11r_pca_main_hh_p,pc11r_pca_main_ot_p,pc11r_pca_margwork_p,pc11r_pca_marg_cl_p,pc11r_pca_marg_hh_p,pc11r_pca_marg_ot_p,pc11r_pca_margwork36_p,pc11r_pca_marg_cl36_p,pc11r_pca_marg_al36_p,pc11r_pca_marg_hh36_p,pc11r_pca_marg_ot36_p,pc11r_pca_margwork03_p,pc11r_pca_marg_cl03_p,pc11r_pca_marg_al03_p,pc11r_pca_marg_hh03_p,pc11r_pca_marg_ot03_p,pc11r_pca_non_work_p,pc11u_pca_main_cl_p,pc11_pca_main_cl_p,pc11_vd_area,pc11_td_area,pc11_area,pc11r_pca_mainwork_p,pc11u_pca_mainwork_p,pc11_pca_mainwork_p
27,481,1829216,624980,2454196,.7016834,.019292101,.72097552,371168,30284,12771,383939,254.06235,7406.7314,336.91815,857367,305379,9575,108435,62810,19921,1941,10664,55236,17089,27340,1295,9512,7574,2832,2944,646,1152,971849,5830,311209,7199.870297238231,84.38,7284.25,794557,169620,964177
27,482,0,3085411,3085411,0,.0074363244,.0074363244,0,0,5086,5086,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3907,3907,0,0,0,0,1209334,1209334
27,483,0,9356962,9356962,0,.0079686064,.0079686064,0,0,17621,17621,,15517.35,15517.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10396,10396,0,603,603,0,3515922,3515922
27,484,1422873,3178759,4601632,.28915653,.026911402,.31606793,299429,72366,31528,330957,189.04535,6581.9629,574.51654,724848,173695,9283,131366,111075,15327,2633,20749,94320,12424,62384,1988,17524,16755,2903,9982,645,3225,698025,12505,186200,7526.622516110539,482.95,8009.5728,613773,1022448,1636221
27,485,2445163,913898,3359061,.6969375,.028720856,.72565836,510256,85212,29011,539267,234.86613,3787.2363,315.34,1199728,407626,15538,127950,138358,30083,3624,19439,124557,26510,78044,2841,17162,13801,3573,7168,783,2277,1245435,8815,416441,10410.8791885227,241.31,10652.188,1061370,255652,1317022
27,486,1372821,275474,1648295,.79973292,.017895401,.81762832,341779,84951,8851,350630,288.01166,4587.4106,341.50256,701564,189398,6821,46988,116578,18828,3137,9662,105464,16969,77745,2474,8276,11114,1859,7206,663,1386,671257,3035,192433,4766.546604078263,60.05,4826.5962,584986,79207,664193
27,487,3498526,2597373,6095899,.59018159,.021741591,.61192316,612428,80432,29207,641635,230.75917,4013.1843,385.61746,1855462,873396,22602,174207,172829,63976,5297,23124,147798,53572,70355,4248,19623,25031,10404,10077,1049,3501,1643064,25529,898925,15160.94051264971,647.2099999999999,15808.15,1682633,834938,2517571
27,488,1375904,281057,1656961,.75953716,.023110956,.78264809,253913,31491,10985,264898,180.14769,2178.5676,213.34296,683059,278957,12053,77901,60235,12579,3650,12515,52715,10845,28276,2946,10648,7520,1734,3215,704,1867,692845,5229,284186,7637.644513309002,129.01,7766.6543,622824,78748,701572
27,489,1266280,569806,1836086,.71541226,.038416639,.75382888,266158,25833,22280,288438,204.78845,5047.4443,291.61594,644137,274992,6614,50532,45841,12659,1305,6044,40637,10798,23563,1076,5200,5204,1861,2270,229,844,622143,6779,281771,6183.35669696331,112.89,6296.2471,598296,158121,756417
27,490,3675039,5751182,9426221,.30811307,.011270101,.31938317,347944,45058,17988,365932,236.00603,6819.772,574.24048,1827002,807456,34159,485912,151531,50354,7246,48873,128871,42805,38904,5656,41506,22660,7549,6154,1590,7367,1848037,24274,831730,15571.80148603022,843.3100000000001,16415.111,1675471,2074451,3749922
27,491,1664005,970195,2634200,.31764796,.0098343669,.32748231,110644,73865,4606,115250,250.17836,3640.5066,380.78717,714556,162160,15636,250838,175278,39638,6705,55070,144346,33194,61305,4649,45198,30932,6444,12560,2056,9872,949449,3840,166000,6651.274900306016,266.4999999999999,6917.7749,539278,319547,858825
27,492,1344942,263723,1608665,.58903348,.0065574185,.59559089,95183,55079,1898,97081,166.58716,2231.7256,196.37808,625919,230440,9694,139803,150799,64198,4963,26559,112988,47352,43128,2906,19602,37811,16846,11951,2057,6957,719023,1727,232167,8073.50312086381,118.17,8191.6729,475120,77689,552809
27,493,2102786,719357,2822143,.59793961,.032680649,.6306203,226323,41948,19503,245826,247.57214,2030.476,318.96155,963991,416431,22676,180400,118161,47242,6294,22677,100730,39740,37154,4869,18967,17431,7502,4794,1425,3710,1138795,15627,432058,8493.629493992776,354.28,8847.9102,845830,229118,1074948
27,494,2415924,570378,2986302,.62572736,.01961544,.64534277,231335,51313,10071,241406,228.59029,1310.7015,271.38419,1146409,505198,22111,235371,152394,62365,7950,30766,128248,51695,44374,6212,25967,24146,10670,6939,1738,4799,1269515,13018,518216,10568.79539308697,435.17,11003.965,994015,183068,1177083
27,495,742645,107006,849651,.52132094,.0062241214,.52754503,35917,44637,626,36543,148.18915,1664.4268,167.39395,308963,82182,4444,72003,114417,41499,3662,24619,88241,32251,34659,2597,18734,26176,9248,9978,1065,5885,433682,784,82966,5011.467004468665,64.29000000000001,5075.7568,194546,31992,226538
27,496,2918383,1399091,4317474,.61318976,.019631855,.63282156,486064,47659,22009,508073,191.11897,3853.2898,276.17569,1394992,595022,22232,193880,97794,28411,3739,17985,84400,23474,42433,2959,15534,13394,4937,5226,780,2451,1523391,12603,607625,15269.98041768372,363.09,15633.07,1297198,465855,1763053
27,497,843002,7003527,7846529,.055438764,.011012393,.066451155,66100,37137,17843,83943,232.55681,11237.648,1847.0464,377214,88093,6225,122690,94106,27563,2729,26677,79626,22815,31910,2141,22760,14480,4748,5227,588,3917,465788,12786,100879,3624.929394058883,623.22,4248.1494,283108,2498213,2781321
27,498,877431,423300,1300731,.63791591,.038346067,.67626202,217808,43488,15776,233584,178.08592,4755.6455,259.3154,460753,120031,5947,55993,60974,8048,1619,7819,51843,6569,37646,1204,6424,9131,1479,5842,415,1395,416678,4532,124563,4927.009420167655,89.00999999999999,5016.019,399779,129819,529598
27,499,985747,211413,1197160,.79765493,.037031952,.83468688,250570,42110,14490,265060,202.29948,2639.6929,241.71371,500572,150455,4584,34980,59983,10780,1180,5913,53689,9491,38134,871,5193,6294,1289,3976,309,720,485175,4128,154583,4872.711404323578,80.09,4952.8013,440589,62166,502755
27,500,2173296,598153,2771449,.76152402,.028305463,.78982949,607106,101964,25818,632924,175.0435,3583.6858,220.25941,1152872,302753,10273,91110,141630,22112,2625,14929,123647,18495,90788,1907,12457,17983,3617,11176,718,2472,1020424,8001,310754,12415.7481880784,166.91,12582.658,1011242,183545,1194787
27,665,1428678,1511151,2939829,.31729776,.021090236,.338388,174581,98496,13653,188234,267.05396,3181.4375,504.71219,684586,158766,10595,159794,180850,41145,5147,36062,150233,34621,81480,3698,30434,30617,6524,17016,1449,5628,744092,8504,167270,5349.773105025291,474.99,5824.7632,503736,546845,1050581
28,502,2935437,1145711,4081148,.59256214,.02093287,.61349505,627657,216404,25505,653162,168.25073,3039.5049,228.9726,1595941,367643,41535,254547,304559,34761,10947,42447,273341,30561,197596,9238,35946,31218,4200,18808,1709,6501,1339496,9655,377298,17446.79999792576,376.9400000000001,17823.74,1291382,388273,1679655
28,503,2942678,1231386,4174064,.58648551,.018168677,.60465419,583157,137224,21953,605110,261.54254,3864.748,360.77048,1490519,396187,22337,272381,216457,29076,6807,43350,185402,24511,119457,4945,36489,31055,4565,17767,1862,6861,1452159,8386,404573,11251.24000030756,318.62,11569.86,1274062,395790,1669852
28,504,1901220,979132,2880352,.52895129,.041290421,.57024175,365986,132632,31726,397712,172.95422,2030.3411,251.01392,959803,204735,24463,171841,192778,24421,6339,29386,163052,18994,114502,5021,24535,29726,5427,18130,1318,4851,941417,12825,217560,10992.61998313665,482.25,11474.87,767025,311942,1078967
28,505,3971852,1313972,5285824,.57055002,.028268212,.59881824,865366,248777,45020,910386,535.78754,4373.4922,685.26477,1712332,164333,35487,333385,313761,8727,9273,46984,260962,7393,206863,7476,39230,52799,1334,41914,1797,7754,2259520,5997,170330,7413.109995551407,300.44,7713.5498,1398571,406177,1804748
28,506,3226682,1652738,4879420,.58451545,.045216005,.62973148,951002,173876,84221,1035223,335.92374,5238.6382,491.83286,1741406,278877,19155,276371,216001,11699,4355,26071,191336,10146,154660,3586,22944,24665,1553,19216,769,3127,1485276,10918,289795,9605.399996817112,315.49,9920.8906,1525405,578695,2104100
28,510,2673738,1843660,4517398,.50745624,.038887024,.54634327,753443,180277,59694,813137,336.52582,5067.0879,543.67725,1363685,132057,18724,237784,221677,8272,4018,29110,193341,7099,157692,3280,25270,28336,1173,22585,738,3840,1310053,8163,140220,7945.119998902082,363.85,8308.9697,1142008,602970,1744978
28,511,2893795,1149286,4043081,.63306165,.029879477,.6629411,825211,156435,43844,869055,205.82518,3308.345,280.63562,1578087,285357,27283,231016,209220,15977,6487,30321,188601,13372,142859,5342,27028,20619,2605,13576,1145,3293,1315708,8573,293930,14059.48000976443,347.39,14406.87,1368867,385414,1754281
28,515,2105927,857630,2963557,.54305351,.023318136,.56637162,437917,164202,18675,456592,183.13667,3695.7253,252.62032,1024318,146704,17161,214125,208411,11676,4156,28377,178588,10186,140956,3409,24037,29823,1490,23246,747,4340,1081609,6428,153132,11499.20999774151,232.06,11731.27,815907,260637,1076544
28,517,2702587,664582,3367169,.65620339,.020741148,.67694455,694926,160748,24305,719231,207.91914,2473.968,253.80244,1442551,258193,21145,257084,211203,14926,3988,31541,187499,12886,144173,3242,27198,23704,2040,16575,746,4343,1260036,5821,264014,12998.25998869538,268.63,13266.89,1231348,221127,1452475
28,519,2266411,436703,2703114,.60660899,.021294663,.62790364,426793,251625,15502,442295,461.61057,2347.3608,530.45605,1128764,141141,18888,209633,332309,19364,7822,53498,276405,16292,211196,6181,42736,55904,3072,40429,1641,10762,1137647,4435,145576,4909.789997167885,186.04,5095.8301,796455,139789,936244
28,520,2254106,2035922,4290028,.4281213,.018266391,.44638768,356834,195187,19465,376299,304.43365,3220.5803,533.8233,1164244,277131,20625,208092,301562,34266,10749,61360,254586,28922,166004,8317,51343,46976,5344,29183,2432,10017,1089862,7584,284715,7404.25999843888,632.16,8036.4199,862682,618125,1480807
28,521,1853563,490911,2344474,.63070554,.015903022,.64660859,408292,133605,11047,419339,351.85995,3276.6721,432.74185,981456,192906,17174,177638,185446,14918,4517,32406,161416,12953,117724,3744,26995,24030,1965,15881,773,5411,872107,4112,197018,5267.900003591552,149.82,5417.7197,796010,157205,953215
28,523,3185611,808777,3994388,.64901388,.032248948,.68126285,866642,168228,44536,911178,436.18253,5204.8203,535.52832,1519852,148308,20739,268224,215939,5815,6929,34967,180525,5035,141955,5288,28247,35414,780,26273,1641,6720,1665759,5896,154204,7303.39000371471,155.39,7458.7803,1303913,259921,1563834
29,524,1291906,597846,1889752,.56350094,.042422682,.60592365,203072,75330,20301,223373,203.21199,3268.3469,288.93747,595392,178084,11232,92626,110378,9218,4176,21654,99691,8180,70464,3542,17505,10687,1038,4866,634,4149,696514,8394,186478,6357.42988806963,182.92,6540.3496,485014,191393,676407
29,525,868592,8749944,9618536,.02383621,.017011642,.040847853,35892,10758,41340,77232,630.5849,10871.479,4407.5391,409954,56043,9111,259938,48970,4296,2203,31713,42761,3879,9651,1656,27575,6209,417,1107,547,4138,458638,24273,80316,1377.438598573208,804.8532,2182.2917,360984,3495963,3856947
29,526,722179,268744,990923,.43692258,.018474881,.45539746,56264,24002,3126,59390,340.86374,3926.136,453.07135,350621,114131,6740,115399,58087,9317,3988,20780,50145,8567,21610,3014,16954,7942,750,2392,974,3826,371558,4079,118210,2118.673498347402,68.45,2187.1235,292534,97455,389989
29,527,3568466,1211195,4779661,.60790223,.027007768,.63490999,440954,175235,25041,465995,276.24661,2913.5239,358.47287,1675994,613453,29933,271069,320585,74989,10665,59696,281935,61457,163001,8653,48824,38650,13532,12234,2012,10872,1892472,21804,635257,12917.681791991,415.7148,13333.396,1355409,379092,1734501
29,528,1787320,920239,2707559,.56857795,.042946551,.61152446,340012,90246,33159,373171,199.43947,2232.127,288.83752,908389,273744,11676,146172,136785,14518,5599,26422,124886,12701,84926,4648,22611,11899,1817,5320,951,3811,878931,13200,286944,8961.716310501099,412.27,9373.9863,771604,307854,1079458
29,529,1277348,425952,1703300,.57507479,.020947399,.59602219,190271,78398,8288,198559,243.62396,2585.7585,314.96848,566299,127034,8483,112138,128373,10534,4803,34638,114304,9420,72985,3685,28214,14069,1114,5413,1118,6424,711049,3270,130304,5243.113019347191,164.73,5407.8428,437926,113837,551763
29,530,1675353,501978,2177331,.64673066,.021383191,.66811389,250666,86974,10125,260791,165.52101,1905.2567,209.65785,760560,240903,12496,118704,137791,14352,5456,31009,121875,12856,78917,4345,25757,15916,1496,8057,1111,5252,914793,6128,247031,10121.6938277483,263.47,10385.163,622769,137314,760083
29,531,845817,174974,1020791,.65547657,.022846926,.67832345,148455,58106,5845,154300,240.01643,2666.0674,284.37253,414393,101549,7648,65879,90862,8550,3283,20923,81338,7930,53754,2610,17044,9524,620,4352,673,3879,431424,2869,104418,3523.996185526252,65.63,3589.626,323531,57877,381408
29,532,898453,239508,1137961,.45815435,.016531697,.47468603,87526,33100,4511,92037,135.60394,2166.905,168.93478,472818,132493,5033,173391,74375,19251,1997,20027,65808,17777,30505,1561,15965,8567,1474,2595,436,4062,425635,3428,135921,6625.566690206528,110.53,6736.0967,398443,81786,480229
29,533,1329923,329533,1659456,.66395348,.0099928239,.67394632,189496,100696,3273,192769,172.66931,2388.4395,211.66237,733242,253679,11660,105349,173058,28897,7461,36004,150449,25408,91384,5698,27959,22609,3489,9312,1763,8045,596681,3397,257076,7702.138806134462,137.97,7840.1089,560184,107295,667479
29,534,1093563,996086,2089649,.052308645,.0092468252,.061555471,21007,3847,3710,24717,257.54279,1806.9125,435.57901,568551,26828,115628,349246,55842,1739,16030,34226,46420,1469,3306,13676,27969,9422,270,541,2354,6257,525012,4746,31574,4246.141088724136,551.2641000000001,4797.4053,512709,401767,914476
29,535,1061523,629010,1690533,.54884386,.024277808,.57312167,158549,62210,8756,167305,265.94449,4377.5488,408.81421,507551,168029,7495,69316,104162,12444,5408,24100,91473,11083,57489,3810,19091,12689,1361,4721,1598,5009,553972,5690,173719,3991.520906209946,143.69,4135.2109,403389,191640,595029
29,536,797484,1049539,1847023,.40791637,.058838002,.46675438,145204,33701,24321,169525,210.72977,11971.473,477.01282,407220,136645,4729,66109,54533,10632,1222,8978,46872,8635,30050,945,7242,7661,1997,3651,277,1736,390264,16333,152978,3784.391714245081,87.67,3872.0615,352687,338261,690948
29,537,685261,379309,1064570,.57193393,.085306212,.65724015,134744,36052,22649,157393,162.64174,1402.5625,237.42821,346655,107442,5566,47038,51865,5730,1628,8455,47028,5342,33803,1306,6577,4837,388,2249,322,1878,338606,13474,120916,4213.315593719482,270.4399999999999,4483.7554,294790,128661,423451
29,538,1730775,835551,2566326,.56009746,.022940241,.58303767,271689,125096,13228,284917,167.51956,3342.6453,242.5239,807197,201166,10025,134211,190106,11856,6464,46690,168528,10553,116605,4977,36393,21578,1303,8491,1487,10297,923578,6139,207305,10331.77811700106,249.967,10581.745,617091,227146,844237
29,539,1399658,376763,1776421,.6527186,.010452067,.6631707,104379,57426,3048,107427,217.27191,4638.6416,272.32407,763534,386718,7667,129436,135334,44996,4875,28037,121877,40757,53441,4073,23606,13457,4239,3985,802,4431,636124,4816,391534,6441.964605983347,81.2227,6523.1875,628200,124187,752387
29,540,1242167,355501,1597668,.66318685,.035100862,.69828773,216084,77120,14335,230419,265.94397,2479.0864,331.86682,599152,183122,8562,81495,109889,12804,3614,16351,100340,11269,72376,2991,13704,9549,1535,4744,623,2647,643015,6794,189916,4670.784395922208,143.4,4814.1841,489263,112688,601951
29,541,473531,80988,554519,.12165269,.001990315,.12364301,12248,2560,298,12546,116.81905,3044.6616,135.90677,246044,19230,1036,195900,17630,1697,233,13140,14544,1495,2234,197,10618,3086,202,326,36,2522,227487,217,19447,4053.542516887188,26.59999999999999,4080.1426,228414,30339,258753
29,542,1056328,480073,1536401,.50930053,.016738227,.52603877,136030,57835,6019,142049,285.53592,3969.1855,402.15631,545094,161702,7768,125914,113680,17195,5074,33576,99741,14876,52574,4143,28148,13939,2319,5261,931,5428,511234,3766,165468,3699.457397991791,120.95,3820.4075,431414,153176,584590
29,543,1156315,233704,1390019,.63817412,.017103385,.65527755,174746,89257,5913,180659,216.08603,6340.3149,257.98239,567839,149539,9813,100501,133240,10914,5395,27674,117683,9395,80819,4376,23093,15557,1519,8438,1019,4581,588476,2778,152317,5351.178911328316,36.86,5388.0386,434599,73546,508145
29,544,1497407,308362,1805769,.67919612,.017519908,.69671607,141647,66210,5446,147093,320.34494,5440.4023,381.68555,749665,343911,8758,115513,139836,37625,5146,30855,123080,31755,61122,3970,26233,16756,5870,5088,1176,4622,747742,7079,350990,4674.358206495643,56.68,4731.0386,609829,105072,714901
29,545,1755714,1245413,3001127,.47236967,.016538091,.48890775,198403,98210,9761,208164,320.15094,5994.1909,527.27301,840952,312752,8891,147445,173461,27190,6009,42052,152174,24375,89910,4329,33560,21287,2815,8300,1680,8492,914762,8135,320887,5484.019505731761,207.77,5691.7896,667491,414617,1082108
29,546,1438365,490348,1928713,.66369849,.028833399,.69253194,255946,109961,13555,269501,180.08261,4362.1387,238.12268,726937,225852,9557,83982,151600,11485,4511,25643,134749,9864,101187,3680,20018,16851,1621,8774,831,5625,711428,7376,233228,7987.251198709011,112.41,8099.6611,575337,150592,725929
29,547,1129026,623727,1752753,.53756881,.027511187,.56507999,168803,64023,10977,179780,144.36284,2621.5828,217.49899,554351,182116,6094,92933,104405,15019,3152,22211,90655,12446,58403,2304,17502,13750,2573,5620,848,4709,574675,6982,189098,7820.751985637471,237.92,8058.6719,449946,202843,652789
29,548,2079902,599078,2678980,.61752951,.012702714,.63023227,214945,130126,5073,220018,204.6452,4675.1836,260.30762,1120199,451018,23879,186676,243681,45539,12739,55277,218602,41046,121161,10743,45652,25079,4493,8965,1996,9625,959703,8626,459644,10163.4533020705,128.14,10291.593,876518,201913,1078431
29,549,843300,334061,1177361,.20926507,.013285566,.22255063,42431,16433,2959,45390,254.46869,1370.9567,330.93936,376475,53715,6080,231345,42904,5875,1257,19339,38143,5213,14599,1039,17292,4761,662,1834,218,2047,466825,3145,56860,3313.963692605495,243.67,3557.6335,333571,125875,459446
29,550,1018188,418981,1437169,.34155655,.017015718,.35857227,77746,33090,4385,82131,106.30766,1715.2885,146.32126,463305,92453,3747,196388,92971,14636,1823,43422,72637,11523,28088,1314,31712,20334,3113,5002,509,11710,554883,4094,96547,9577.74772490561,244.2627,9822.0107,370334,127970,498304
29,630,973985,281119,1255104,.63860595,.018472081,.65707803,148511,51285,5583,154094,242.75774,4903.6177,308.41745,529246,193504,7540,91408,88283,14026,3949,19023,77693,12434,46604,3040,15615,10590,1592,4681,909,3408,444739,4310,197814,4012.168805345893,57.3289,4069.4976,440963,94602,535565
29,631,814877,267759,1082636,.57722825,.012004158,.58923244,74258,25381,2150,76408,247.98758,6309.1187,325.27231,425074,190598,5883,93490,60845,13981,2951,18532,52530,12508,23041,2334,14647,8315,1473,2340,617,3885,389803,3358,193956,3285.958908319473,42.44,3328.3989,364229,94612,458841
29,635,953594,220677,1174271,.69270265,.027193241,.7198959,155723,68776,6983,162706,190.09679,2188.6045,229.47571,468074,147155,5952,61508,97736,6921,2797,19242,88535,5887,64681,2283,15684,9201,1034,4095,514,3558,485520,4907,152062,5016.360601991415,100.83,5117.1909,370338,66903,437241
30,551,258150,493081,751231,.040718395,.01505571,.055774104,2944,6024,1640,4584,258.22928,1028.2804,507.85858,99438,7179,2067,62181,25067,2912,1095,15036,19304,2029,4168,784,12323,5763,883,1856,311,2713,158712,2103,9282,999.6930007636547,479.5199999999999,1479.213,74371,174239,248610
30,552,288983,413733,702716,.080880336,.011077138,.09195748,5050,6377,1094,6144,162.09918,1383.6299,337.5563,114453,13255,2203,68519,25426,2755,1014,15280,19334,2164,4386,692,12092,6092,591,1991,322,3188,174530,1413,14668,1782.754210114479,299.0199999999999,2081.7742,89027,137295,226322
31,553,14141,50332,64473,0,0,0,0,0,0,0,2231.075,2355.2644,2326.8562,4653,0,20,2205,2428,0,73,2355,1921,0,0,60,1861,507,0,0,13,494,9488,0,0,6.338200069963932,21.37,27.7082,2225,8579,10804
32,554,979643,1148146,2127789,.074726649,.0213452,.096071847,29796,24186,9695,39491,1214.8199,2087.1208,1568.5645,371442,14770,10129,209099,107648,5861,5114,72487,85725,4723,19275,4064,57663,21923,1138,4911,1050,14824,608201,3035,17805,806.4099989533424,550.11,1356.52,263794,332593,596387
32,555,1048025,2234363,3282388,.067065015,.019044874,.086109884,36217,16012,13202,49419,549.14984,2414.8489,1158.3359,417997,34965,5707,261761,79347,6588,2318,54429,64408,5420,12789,1743,44456,14939,1168,3223,575,9973,630028,7012,41977,1908.449997901917,925.2600000000001,2833.71,338650,722738,1061388
32,556,1056929,52045,1108974,.47259387,.0037023947,.47629625,111410,33080,981,112391,228.68639,1468.9529,238.12184,498624,85164,4684,198753,98613,15133,1914,48486,78756,10964,27480,1485,38827,19857,4169,5600,429,9659,558305,559,85723,4621.740022599697,35.43,4657.1704,400011,15936,415947
32,557,882017,1640986,2523003,.094487391,.034642305,.12912969,39917,15182,19311,59228,449.17908,1635.002,850.27466,322381,25677,2848,194161,59778,4388,914,39294,48766,3591,12651,694,31830,11012,797,2531,220,7464,559636,4738,30415,1963.619999885559,1003.66,2967.28,262603,431606,694209
32,558,798328,509047,1307375,.1057714,.023799302,.12957071,21309,8679,6413,27722,477.71747,1753.0978,666.51794,300809,18112,12224,184458,64706,2662,5279,48086,50767,2212,6971,3949,37635,13939,450,1708,1330,10451,497519,2457,20569,1671.129997491837,290.37,1961.5,236103,136597,372700
32,559,1448217,1187158,2635375,.11842243,.022678014,.14110045,45472,28418,11168,56640,700.11554,2852.0313,1060.6027,512817,36867,7599,283862,139017,13046,4873,92680,111585,10178,22756,3743,74908,27432,2868,5662,1130,17772,935400,4600,41467,2068.539987564087,416.25,2484.79,373800,321499,695299
32,560,1409158,565393,1974551,.12977357,.014801018,.14457458,38839,15762,5944,44783,733.27954,2065.6643,899.39148,539176,39616,9545,346591,104585,6735,4397,77691,83118,5549,12405,3350,61814,21467,1186,3357,1047,15877,869982,3004,42620,1921.719988226891,273.71,2195.4299,434591,169962,604553
32,561,1013721,2072572,3086293,.049035583,.027152417,.076187998,21881,14749,15674,37555,726.88495,2195.1724,1319.6279,316246,15101,3099,194992,81173,4399,1748,60277,57958,3363,10446,1188,42961,23215,1036,4303,560,17316,697475,4804,19905,1394.609994411469,944.1499999999999,2338.76,235073,519114,754187
32,562,2295709,1817211,4112920,.11163234,.038067147,.14969949,61030,26553,20811,81841,875.04584,2020.0436,1167.4084,613162,34086,8206,380097,129743,9449,3460,90281,103957,7539,21456,2715,72247,25786,1910,5097,745,18034,1682547,11624,45710,2623.52999830246,899.59,3523.1201,483419,368628,852047
32,563,2133124,676810,2809934,.26978892,.020989332,.29077825,180457,49244,14937,195394,523.32349,1693.3373,627.80591,806903,55754,14951,422348,133393,7901,3951,72297,112773,6548,41648,3116,61461,20620,1353,7596,835,10836,1326221,3440,59194,4076.110037326813,399.69,4475.8003,673510,202030,875540
32,564,1065799,131613,1197412,.21876034,.0090466719,.22780702,33523,19468,1693,35216,402.26419,1620.6501,438.49841,351835,30630,6873,188930,91879,9481,3264,59666,73849,7584,15511,2559,48195,18030,1897,3957,705,11471,713964,960,31590,2649.499983549118,81.21000000000001,2730.71,259956,33301,293257
32,565,1529831,1771596,3301427,.067656808,.021936823,.089593634,40338,27788,15447,55785,951.12128,3067.9111,1510.3217,583332,21993,9727,330368,180906,9112,5185,138821,134593,6901,21198,4013,102481,46313,2211,6590,1172,36340,946499,4763,26756,1608.449996471405,577.46,2185.9099,402426,518856,921282
32,566,1024794,2096406,3121200,.059034582,.037069153,.096103735,32181,11025,22357,54538,551.68231,1805.4255,1033.9379,379199,22692,6276,251806,66244,4296,2232,48691,53737,3463,9276,1817,39181,12507,833,1749,415,9510,645595,12099,34791,1857.58001947403,1161.17,3018.75,312955,616551,929506
32,567,785840,31580,817420,.43457267,.0040122229,.43858489,68262,32225,871,69133,376.76978,775.15955,384.40231,328034,46224,2774,136040,74734,6327,1636,34546,57037,5056,24532,1186,26263,17697,1271,7693,450,8283,457806,186,46410,2085.730000495911,40.74,2126.47,253300,10145,263445
33,568,5634,4646732,4652366,.00042741789,.012619621,.01304704,534,118,10251,10785,910.51605,26552.754,25677.053,2364,159,49,1068,554,29,31,376,403,22,92,25,264,151,7,26,6,112,3270,10210,10369,6.187699794769287,175,181.1877,1810,1619554,1621364
33,569,840531,2618940,3459471,.13896675,.053298064,.19226481,140577,20178,60939,201516,320.9856,1608.5719,814.62396,453382,60116,16069,190781,45839,3121,2200,20340,39548,2769,17468,1765,17546,6291,352,2710,435,2794,387149,16033,76149,2618.594091832638,1628.115,4246.709,407543,1036637,1444180
33,570,1720725,885189,2605914,.50223166,.04912388,.55135554,293788,196642,31811,325599,531.54187,1927.1727,704.95776,851826,126716,12225,143920,275177,27323,9170,42042,231220,23700,164201,6732,36587,43957,3623,32441,2438,5455,868899,9319,136035,3237.233121223748,459.32,3696.5532,576649,260622,837271
33,571,1245931,260912,1506843,.59552127,.029508604,.62502986,204652,48085,12410,217062,392.21274,2912.9397,461.33853,646077,184221,8081,161171,87952,9907,3206,26754,74082,8589,41271,2333,21889,13870,1318,6814,873,4865,599854,6859,191080,3176.671406045556,89.56999999999999,3266.2415,558125,94871,652996
33,572,1351848,808040,2159888,.4871121,.077863179,.56497526,330745,70773,58017,388762,298.06601,1435.7754,423.65799,762279,138380,13492,167815,111847,9143,4032,27899,96959,8236,61711,3058,23954,14888,907,9062,974,3945,589569,16971,155351,4535.397920250893,562.79,5098.188,650432,312642,963074
33,573,1078677,1157976,2236653,.33735049,.11740658,.45475706,238848,30947,90765,329613,320.89636,1507.2122,541.59662,627462,133481,24494,175658,54981,3812,2980,17242,48363,3500,27433,2231,15199,6618,312,3514,749,2043,451215,38815,172296,3361.449610501528,768.29,4129.7397,572481,531205,1103686
33,574,566361,1840360,2406721,.10222921,.025370752,.12759995,59227,31834,14898,74125,393.36868,3711.9824,1243.4233,263496,26809,7841,106708,62911,4932,2724,23421,52795,4494,27564,2193,18544,10116,438,4270,531,4877,302865,6454,33263,1439.771497696638,495.789,1935.5604,200585,641014,841599
33,575,326795,1539802,1866597,.031150037,.083728425,.11487846,12915,5084,38248,51163,347.90448,2323.0374,1165.0475,123686,4253,4333,77952,24233,1196,2472,15481,20353,996,4267,1876,13214,3880,200,817,596,2267,203109,7898,12151,939.3238937556744,662.8399999999999,1602.1639,99453,451686,551139
33,576,629976,434517,1064493,.45349228,.070471004,.52396327,156261,16066,26378,182639,244.41245,1532.6879,372.0687,352276,74343,5504,91579,24589,1832,608,6083,21570,1678,14167,471,5254,3019,154,1899,137,829,277700,9457,83800,2577.511994123459,283.5,2861.012,327687,180820,508507
33,577,1435620,428363,1863983,.54888529,.014657793,.56354308,191075,63991,6128,197203,366.20929,2623.6479,456.46841,709851,213611,11546,172508,121111,16928,5612,34580,103215,14806,55444,4103,28862,17896,2122,8547,1509,5718,725769,4679,218290,3920.217399522662,163.27,4083.4873,588740,148547,737287
